          (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    1)
          (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    2)
          (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    2) (   2,    2) (   2,    1) (   2,    1)
          (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    3)
          (   2,    5) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    1) (   2,    2)
          (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2)
          (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    3) (   2,    4) (   2,    3) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    2)
          (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    4) (   2,    2)
         
node   8 sent_total    927  recv_total    917

node   9  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   2,    1) (   2,    1)
          (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    3)
          (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    5) (   2,    3)
          (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   1,    2) (   2,    0) (   1,    2) (   2,    0) (   2,    1)
          (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   1,    3) (   2,    1) (   2,    2) (   2,    1) (   1,    2)
          (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   1,    2) (   2,    0) (   2,    2)
          (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   1,    4) (   1,    0) (   2,    2) (   2,    1) (   1,    1) (   2,    1)
          (   0,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   1,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   1,    2) (   2,    2) (   1,    1) (   2,    3) (   1,    2) (   2,    2)
          (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   1,    1) (   2,    1) (   1,    2) (   2,    1) (   2,    3) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   1,    2) (   1,    2) (   2,    3) (   2,    3)
          (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1)
          (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   1,    2) (   2,    4)
          (   2,    3) (   2,    2) (   1,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    3) (   2,    2) (   2,    3)
          (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    3)
          (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    4) (   1,    1) (   2,    2) (   2,    3) (   1,    2) (   1,    4)
          (   1,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    1)
          (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   1,    1) (   2,    1) (   2,    1)
          (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    4)
          (   2,    3) (   2,    4) (   1,    3) (   2,    1) (   2,    2) (   1,    2) (   2,    1) (   2,    1) (   2,    3) (   1,    1)
          (   2,    3) (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    5) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    5) (   2,    1) (   1,    2)
          (   2,    3) (   2,    2) (   2,    3) (   2,    3) (   1,    1) (   2,    2) (   2,    3) (   1,    3) (   2,    1) (   2,    2)
          (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   1,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    2)
          (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   0,    2)
          (   2,    2) (   2,    1) (   1,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   1,    2) (   2,    3) (   2,    2)
          (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1)
          (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    1)
          (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    2) (   2,    1)
          (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    3) (   2,    1)
          (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    2)
          (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    2) (   2,    4) (   2,    3) (   2,    3)
          (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   2,    2)
          (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    1)
          (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    5) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    3)
          (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   2,    1) (   2,    1)
          (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    1)
          (   2,    2) (   2,    2) (   2,    4) (   2,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    5) (   2,    3)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    2)
          (   2,    2) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    4)
          (   2,    2) (   2,    4) (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    1) (   2,    2) (   2,    3) (   2,    5)
          (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    1)
         
node   9 sent_total    948  recv_total    949

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   2,    1)
          (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    4) (   2,    3) (   2,    4) (   2,    3) (   2,    1) (   2,    2)
          (   2,    1) (   2,    1) (   2,    4) (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    3)
          (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    5) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    4) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    3)
          (   2,    2) (   2,    2) (   1,    2) (   2,    1) (   2,    3) (   0,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1)
          (   2,    4) (   2,    2) (   1,    2) (   2,    4) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    3)
          (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   1,    1) (   2,    0) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   1,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   1,    3) (   2,    1) (   1,    1) (   2,    0)
          (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1)
          (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    1)
          (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   1,    3) (   1,    1) (   0,    3) (   1,    0) (   2,    2) (   1,    2)
          (   2,    2) (   2,    1) (   1,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    3)
          (   2,    2) (   1,    3) (   2,    0) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   1,    1) (   2,    2) (   1,    2)
          (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    3) (   2,    4) (   2,    1) (   2,    3)
          (   2,    3) (   2,    3) (   2,    2) (   2,    2) (   1,    1) (   2,    0) (   2,    1) (   2,    1) (   1,    1) (   2,    1)
          (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   1,    3) (   2,    0) (   1,    1) (   2,    1)
          (   2,    2) (   2,    3) (   2,    2) (   1,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2)
          (   1,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   1,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1)
          (   2,    4) (   0,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   1,    2) (   2,    2) (   0,    3) (   2,    1)
          (   1,    2) (   1,    1) (   2,    1) (   1,    2) (   1,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    2)
          (   1,    1) (   2,    2) (   2,    1) (   1,    2) (   0,    4) (   1,    0) (   2,    3) (   1,    1) (   2,    0) (   2,    3)
          (   2,    1) (   2,    4) (   1,    3) (   2,    2) (   1,    2) (   2,    2) (   2,    2) (   2,    1) (   2,    2) (   2,    1)
          (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    3)
          (   1,    1) (   2,    2) (   1,    2) (   1,    2) (   2,    0) (   1,    1) (   2,    1) (   2,    1) (   2,    1) (   1,    1)
          (   2,    0) (   2,    1) (   2,    1) (   2,    2) (   1,    1) (   2,    0) (   2,    2) (   2,    3) (   2,    3) (   1,    3)
          (   1,    2) (   1,    2) (   2,    1) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   1,    1)
          (   2,    0) (   2,    2) (   2,    2) (   2,    1) (   1,    2) (   2,    1) (   1,    1) (   2,    2) (   2,    2) (   2,    3)
          (   2,    1) (   2,    3) (   2,    1) (   1,    4) (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    4)
          (   2,    2) (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    1)
          (   2,    1) (   2,    3) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    3) (   2,    2)
          (   2,    2) (   2,    1) (   2,    4) (   2,    1) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    2)
          (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    2) (   2,    4) (   2,    1) (   2,    1) (   2,    3) (   2,    2)
          (   2,    1) (   2,    2) (   2,    3) (   2,    2) (   2,    2) (   2,    5) (   2,    1) (   2,    3) (   2,    1) (   2,    1)
          (   2,    1) (   2,    1) (   2,    3) (   2,    1) (   2,    3) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2)
          (   2,    1) (   2,    2) (   2,    1) (   2,    3) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    4)
          (   2,    4) (   2,    2) (   2,    5) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2)
          (   2,    1) (   2,    3) (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1)
          (   2,    2) (   2,    2) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    3) (   2,    1) (   2,    2)
          (   2,    5) (   2,    2) (   2,    3) (   2,    4) (   2,    1) (   2,    1) (   2,    2) (   2,    1) (   2,    2) (   2,    1)
          (   2,    1) (   2,    1) (   2,    2) (   2,    3) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    1)
          (   2,    1) (   2,    3) (   2,    3) (   2,    2) (   2,    3) (   2,    2) (   2,    1) (   2,    3) (   2,    2) (   2,    1)
          (   2,    2) (   2,    1) (   2,    3) (   2,    4) (   2,    6) (   2,    1) (   2,    2) (   2,    2) (   2,    1) (   2,    3)
          (   2,    1) (   2,    2) (   2,    4) (   2,    4) (   2,    2) (   2,    3) (   2,    2) (   2,    3) (   2,    2) (   2,    3)
          (   2,    2) (   2,    3) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    1) (   2,    2) (   2,    2) (   2,    2)
          (   2,    1) (   2,    2) (   2,    1) (   2,    4) (   2,    2) (   2,    5) (   2,    3) (   2,    3) (   2,    2) (   2,    1)
          (   2,    3) (   2,    2) (   2,    1) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    2) (   2,    3) (   2,    2)
         
node  10 sent_total    928  recv_total    908

